baseline,model,sespec_case_id,baseline_case_id,sespec_path,baseline_path,sespec_func,baseline_func,signature,body_hash,case_id_aligned,coverage,pair_id,baseline_sha256,sespec_sha256,comparison_basis,A_parameter_count,A_contract_clause_count,A_nontrivial_contract_clause_count,A_invariant_count,A_nontrivial_invariant_count,B_parameter_count,B_contract_clause_count,B_nontrivial_contract_clause_count,B_invariant_count,B_nontrivial_invariant_count,status,verdict,elapsed_seconds,error_type,http_status
autospec,gpt-4o,129,129,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/129/foo129.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/129/SpecGenBench_0325_merged.c,foo129,isLeapYear,,,1,ok,0ceebbb20dfcc39de1c7,83b0580ea68da37d478313b9fd4fd97e31c9d1f9abf10caf2294d2243d62b02c,dabbefc0c4b6bca2d137ec097520490f6aa38f11f3be71661209daa0272c48ad,contract,1,7,7,0,0,1,4,4,0,0,rated,A_stronger,1.575,,
autospec,gpt-4o,135,135,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/135/foo135.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/135/SpecGenBench_0334_merged.c,foo135,power,,,1,ok,ce2245c0127f67001dfb,d1bf0a19dcb1343ef1bc0d705b084cdbc225a4c638dc0ebeaa2b2b691b8eed14,186b98f9fe201b1b8ed9c869e5c6eb2bf6134379bb586699e3dbb8a8d6eab745,contract,2,0,0,138,138,2,3,3,3,3,rated,incomparable,1.664,,
autospec,gpt-4o,137,137,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/137/foo62.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/137/SpecGenBench_0338_merged.c,foo62,notCommonFactor,,,1,ok,a089971e88166693a05e,be026136d99c5711343f643593d461bd6506a3153f0fa6b51ac4e3949bb17bad,5918a95ad0ccfecb841fd9036fa4e970be773652cf9aa31720525b91399d4456,contract,3,3,3,0,0,3,3,3,0,0,rated,incomparable,1.43,,
autospec,gpt-4o,138,138,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/138/foo63.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/138/SpecGenBench_0339_merged.c,foo63,notCommonFactor,,,1,ok,fe7360f9e958ee30f461,51c64c5062f881d8fd6af8f43074ef9fbc3239010051fc3a457d231154930599,c370c677057c2742b251fddbfd9ea696a3c526b097d49904c9c33ba8a150bb95,contract,3,4,4,0,0,3,3,3,0,0,rated,A_stronger,1.251,,
autospec,gpt-4o,139,139,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/139/foo139.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/139/SpecGenBench_0340_merged.c,foo139,NotCommonMultiple,,,1,ok,0980ff0d3fa9f396b3ee,e22758e06bcbcfee8bc686af71724df7571b36811a433756c47d75c6a4e9689c,25dda3066f5a8e6f4559d02ab212ddf71685e96858b9756235dd60381ab56636,contract,3,3,3,0,0,3,3,3,0,0,rated,incomparable,1.638,,
autospec,gpt-4o,140,140,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/140/foo65.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/140/SpecGenBench_0341_merged.c,foo65,numberOfCuts,,,1,ok,cccb6b5733cbda46313a,11ff2b360214ec9d1b8578eeb8ab8211be5fb86f6e5f466719e8b311201cddf6,b5cc36cdfadd3b46f5a958ed74d25d28f986a3985bdbaf5e0a83ff9fd6a56b1d,contract,1,6,6,0,0,1,3,3,0,0,rated,A_stronger,1.343,,
autospec,gpt-4o,141,141,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/141/foo66.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/141/SpecGenBench_0342_merged.c,foo66,numberOfCuts,,,1,ok,310ee439045a3188dc1f,244ef788424bdd9b1848e883d00d0699f7db66b81fadb402a81dc0aba955eafb,de098e9592bddde11c1f04cdce35f21e2c6b25d0f838a66f5b13de88e5e1e815,contract,1,8,8,0,0,1,3,3,0,0,rated,A_stronger,1.171,,
autospec,gpt-4o,142,142,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/142/foo142.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/142/SpecGenBench_0343_merged.c,foo142,isEven,,,1,ok,df9ce3829db23758b459,62de7d23520796e5ea16c8ed9d624b1a906a3193de6c798502df81b2917a3a87,df6c3c9e2fb46ec92e9bd6dadf1591526117bd94b5d7ca6e043d61d4037306f8,contract,1,5,4,0,0,1,2,2,0,0,rated,incomparable,1.298,,
autospec,gpt-4o,143,143,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/143/foo143.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/143/SpecGenBench_0344_merged.c,foo143,passPillow,,,1,ok,2ccdf35318d834eca755,f2b27ca3d7e46685bb1cb2c785b78559144f57a86afbf526049fd651619065b2,38548b8550294bf845d85a8dbf6b410e639cfb82888970bc2aaf8f6c8fca76e8,contract,2,9,9,0,0,2,2,2,0,0,rated,incomparable,1.315,,
autospec,gpt-4o,144,144,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/144/foo144.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/144/SpecGenBench_0345_merged.c,foo144,passPillow,,,1,ok,f45b71b2e55b878a05f6,a5d53428af86bd16422b76dd75258a67d9e05b8e28b86ce8148efba8cc41ebc1,82e57c8e66a4441f99690d2cc3d6cd0740aa356f9ab1963a9e1cfcaf53c1dcb1,contract,2,4,4,0,0,2,2,2,0,0,rated,incomparable,1.57,,
autospec,gpt-4o,145,145,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/145/foo145.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/145/SpecGenBench_0346_merged.c,foo145,Perimeter,,,1,ok,85e45e0659bf5dd12c19,4c0dfca79bfcc1c809b1b3d6001c17f481bf6a08053e04984bf5a894f4fc1aa9,9c0960f2772598219da052e8bd6e610663b67fecf71e877648dc8b938447329a,contract,1,3,3,0,0,4,4,3,0,0,rated,incomparable,1.271,,
autospec,gpt-4o,152,152,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/152/foo152.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/152/FormalBench_0003_merged.c,foo152,getNumber,,,1,ok,4cfdc4897df449b4b418,86469624bdce4e7890fe996e51e54908105d33239bf8cb1ac66d0e9179bcfd5b,0f2fb0d5cddc4b770816ddae6b3c19c235f4516f6168c888b61cdb11058d69de,loop_invariants,2,0,0,108,108,2,0,0,1,1,rated,A_stronger,2.361,,
autospec,gpt-4o,179,179,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/179/foo179.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/179/FormalBench_0034_merged.c,foo179,countRotation,,,1,ok,57b4f1f26deb3d72d9a2,397fb852910d083c17c7c632055f35de51618578bb675d07b99f77504210e970,f133c685620f185dfa2ab3c178b6959030efa2608da46a8ade2f76f8f00f56f5,contract,3,0,0,26,26,3,8,8,5,5,rated,incomparable,1.534,,
autospec,gpt-4o,240,240,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/240/foo240.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/240/FormalBench_0099_merged.c,foo240,evenBinomialCoeffSum,,,1,ok,e13abd3332127e6eb621,02aa8095b44269bd3e2aab232f614694c2801ae21aa993a7e7469fa54c477591,29db09c2c588777b88e3ed91e9c989def2ed0693f4edf8608cf5c2831f886815,contract,1,0,0,39,39,1,2,2,3,3,rated,B_stronger,2.355,,
autospec,gpt-4o,260,260,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/260/foo123.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/260/FormalBench_0123_merged.c,foo123,findFixedPoint,,,1,ok,4b1b48a0e88eead1c95d,f425da730ba46ad95ab0c3b2f604dda254758685a30935f40d44f1e79316756d,c5b3f8a0f3a8aa2a8663e7b3f7469ac8a589f3f22b39be4ba37ce814c34e2b7e,contract,3,0,0,27,27,3,5,5,5,5,rated,incomparable,1.668,,
autospec,gpt-4o,264,264,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/264/foo139.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/264/FormalBench_0139_merged.c,foo139,seqLinear,,,1,ok,29b3142681c71fb25d85,9b47a54682fb981dfa76b62d4d7d04bbd8d1ed348a28b8b7d83d940e7e2a6225,8ed3c7512f10feac962b525f8935643f9bf887f6e7c18d192d8b64167f751fa0,contract,2,0,0,97,97,2,2,2,3,3,rated,incomparable,1.521,,
autospec,gpt-4o,356,356,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/356/foo356.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/356/FormalBench_0223_merged.c,foo356,evenBitToggleNumber,,,1,ok,79a06d7c48204134b3ba,b5b8d4890e8e809040e4ad678ecf0be95eb36a51be206b980dc4434f8bb118c9,52a6ba969ceda1285fc5be9a835e02b20b256563fde6448ba95d86a538d88fbc,contract,1,0,0,81,81,1,2,2,4,4,rated,incomparable,1.897,,
autospec,gpt-4o,364,364,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/364/foo256.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/364/FormalBench_0256_merged.c,foo256,oddDays,,,1,ok,dbd285ffb293517f2357,cacbac84f8c592e21782a77139be21593fb651c46ab0a5c761e0a3ef935918d8,fed79decd5c069d3945995274af0dd44b5da029425375ccca6fe9b6526bd9571,contract,1,6,6,0,0,1,4,4,0,0,rated,B_stronger,1.411,,
autospec,gpt-4o,392,392,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/392/foo315.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/392/FormalBench_0315_merged.c,foo315,lastTwoDigits,,,1,ok,fe398ed0252ee8532e1b,3440b4981edb1568b4ef28ee3e940fd295f5cf445670e01df5d4aa901922c781,c3036c0338c45ff40086d1668b7268700c7ee08f64fb9f4d5b9f283a93d24818,contract,1,0,0,84,84,1,3,3,3,3,rated,incomparable,1.394,,
autospec,gpt-4o,393,393,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/393/foo393.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/393/FormalBench_0316_merged.c,foo393,lastTwoDigits,,,1,ok,a487e219cb79716ecc51,d00ff1b5e6186dcfdef280ce7c968ffd015c6809c7b8ed04e400c39ae356327e,284983cb00188a6b8791bbbf961fae9a4d189644090f5802bd7c7c5d1120df6c,contract,1,0,0,100,100,1,4,4,6,6,rated,incomparable,1.422,,
autospec,gpt-4o,394,394,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/394/foo317.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/394/FormalBench_0317_merged.c,foo317,lastTwoDigits,,,1,ok,b2eb6ad19e256be7277c,13935e40dcc4802e4cab16740f33c6e553696f377822e43181634fd7c9453ff0,ef3f36370fa8dadbaa9a8f8028a36313f2e4c440faaead42877abab3891c8edb,contract,1,0,0,67,67,1,2,2,3,3,rated,incomparable,1.782,,
autospec,gpt-4o,395,395,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/395/foo321.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/395/FormalBench_0321_merged.c,foo321,evenPowerSum,,,1,ok,58db5a0d02d210c835b5,14a51f6a02bc6bf785307bbfbbec3478007adb11a5c1f38332ef7b9bf665d047,46f9644827e4bcacfae7faf3e29151eb39ec292ddcdd8aa5aed6279806569f28,contract,1,0,0,85,85,1,1,1,2,2,rated,incomparable,1.633,,
autospec,gpt-4o,396,396,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/396/foo322.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/396/FormalBench_0322_merged.c,foo322,evenPowerSum,,,1,ok,68dcfef586ce30884820,964e5bdb636ad443b3944fa65800a872c50954f9144f65945b73775d068bea72,96ca74102c81e80c40d7e65c14cbed9beefc8bcbcdb50b19ce751e3e755b559d,contract,1,0,0,62,62,1,1,1,2,2,rated,incomparable,1.592,,
autospec,gpt-4o,399,399,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-4o/399/foo325.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-4o/399/FormalBench_0325_merged.c,foo325,countDigit,,,1,ok,5b4b294f442860e830b7,a4e77abaab9a973e13c8eaf5c1cfcb31e9f82eac8f4e732ed643dbf6f68942e5,7a3e956b28ae21dbe191393e99fe9f74bc1ef34f9df5038516c8ca753d608f30,contract,1,0,0,19,19,1,2,1,3,3,rated,incomparable,1.408,,
autospec,gpt-5-mini,0,0,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/0/foo1_c0.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/0/SVCOMP_0001_merged.c,foo1_c0,ack,,,1,ok,d3b549065eb74ec30be6,d1f54a08d4b34d18404eee229436413f4efebdd2126960d2cfa83c34a493df00,c90e1b0dc4696385834d38189e0b5a7315e587b68d8a8ef11939256c60f3b572,contract,2,4,4,0,0,2,0,0,0,0,rated,A_stronger,1.81,,
autospec,gpt-5-mini,1,1,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/1/foo2_c1.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/1/SVCOMP_0002_merged.c,foo2_c1,addition,,,1,ok,d302fb0695f66a1d8193,30363794abf9907fb749c8aa6d88b3e37aa393318ac7e1ff93b30abe01c7bf0a,c9cdd99b463801f046debd2f7b3b4171c6f5bb2966b33cfd36dbf6f0ef60cf8f,contract,2,1,1,0,0,2,3,2,0,0,rated,equal,3.472,,
autospec,gpt-5-mini,3,3,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/3/foo3.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/3/SVCOMP_0083_merged.c,foo3,gcd,,,1,ok,598124a5bd4975a7a381,13316bb6a5537577142766ec07d0822aad355d853f08256922ef74ac57bb6d22,72fce1549bc40b29ac4e32b19d9f94d7f268a825c896e8d5e0d2a1e67bed68dd,contract,2,4,3,0,0,2,3,3,0,0,rated,incomparable,1.805,,
autospec,gpt-5-mini,4,4,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/4/foo25.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/4/SVCOMP_0084_merged.c,foo25,hanoi,,,1,ok,b1a30e1f6cfa475ed898,b778632cd8866b77d6de660c76f80f9a5d418f99e3c2ae387a086e59342ecafe,841bed8c420e7df6987a615705a996701103f73087a558257e1182b314b28cc4,contract,1,2,2,0,0,4,2,2,0,0,rated,incomparable,1.267,,
autospec,gpt-5-mini,7,7,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/7/foo7.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/7/SVCOMP_0095_merged.c,foo7,mult,,,1,ok,3d2473eee85d8d0be555,f403c02a8a7ebba0b779336bf570bbf1e162e1eb20488823bbab14c373fc15e4,24929ce4c1a7b16ee80c6ebe7942b26042b46552c0b02e9a6781920587f23bce,contract,2,2,2,0,0,2,2,2,0,0,rated,A_stronger,1.905,,
autospec,gpt-5-mini,10,10,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/10/foo41.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/10/SVCOMP_0196_merged.c,foo41,recursion,,,1,ok,76e0ae2bbd30e8018e5d,08d7cb768c40ca1460c8aa260a587c069e364da6c1b50eb3cf93bb4d05b243a2,93463d06f10d52ee8fbd7065e410c6f13999b2703d9ef5882844b18476fd2f0c,contract,1,5,4,0,0,1,2,2,0,0,rated,A_stronger,1.612,,
autospec,gpt-5-mini,12,12,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/12/foo41.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/12/SVCOMP_0198_merged.c,foo41,recursion,,,1,ok,ac1fdc31f6fb9ef4746d,3bef3272bb9241d64c09251fba7bf8e2c9b72e8fa3bfc434eb5bb8e9b4d60198,93463d06f10d52ee8fbd7065e410c6f13999b2703d9ef5882844b18476fd2f0c,contract,1,2,2,0,0,1,2,2,0,0,rated,A_stronger,1.404,,
autospec,gpt-5-mini,31,31,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/31/foo3_c31.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/31/SVCOMP_0004_merged.c,foo3_c31,arithmeticException1,,,1,ok,9612ddba5bc97bcf9904,29e0389850e940a950c2298e75e2d453c6aa60a90ee13ac1bf63f8d777350f69,2b92273b2505a9625983a8ae58ceef1a43b6fa51d22c50be4a50352dad0f4a40,contract,1,2,2,0,0,1,2,2,0,0,rated,equal,1.664,,
autospec,gpt-5-mini,32,32,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/32/foo32.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/32/SVCOMP_0005_merged.c,foo32,arithmeticException5,,,1,ok,5a0d31487ba2f9f8f2a8,1188b9a02e114a62ee65743defb33034abc4dd65ae45171058c59cdae687d3b2,57af9ebe888f80d3efdfc0caef4d62c7c43f9de0146c7b1fcb9a49b46ef51d8f,contract,1,3,2,0,0,1,3,2,0,0,rated,A_stronger,1.72,,
autospec,gpt-5-mini,33,33,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/33/foo5.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/33/SVCOMP_0006_merged.c,foo5,arithmeticException6,,,1,ok,8e9666f44395370d6b35,eaeafe939833cf315e4b058093cd0cc72e2f5023e68186cd23904f34d1d84e05,894e7ba53698de3b73a46b5ac0bd5ec87742a18a52548228a66f627e188f5d52,contract,1,2,2,0,0,1,2,2,0,0,rated,equal,1.631,,
autospec,gpt-5-mini,34,34,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/34/foo34.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/34/SVCOMP_0026_merged.c,foo34,divS32,,,1,ok,3f88610c47dbd79a9e55,98a09fbdc211f89b86298d09cab48f09efa67431915fbebd140e1ab029d9c989,896a155945809179bca654536ecd56aa6515a535607c93b1dde7361be280b8ce,contract,2,5,5,0,0,2,5,4,0,0,rated,incomparable,1.839,,
autospec,gpt-5-mini,35,35,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/35/foo35.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/35/SVCOMP_0193_merged.c,foo35,fun,,,1,ok,56e24c66e815e10717b4,da7dc95f0a9cccfef900f634f06b8f9951cc0fb105e6a31a3b247cef764c98d7,79426ac29285a1f3e89ae360f9d1f41859c0d54b8a6ef9164ff569600a3740ad,contract,1,5,4,0,0,1,4,3,0,0,rated,equal,1.551,,
autospec,gpt-5-mini,38,38,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/38/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/38/SVCOMP_linear_0042_merged.c,foo42,foo136,,,1,ok,bbe943d2f68f87154ac4,5671a987d37b8bf8ea5bad74484a445cd29e37aae8189b7eea6ef3f7932cdd69,28f668839e7b5b77ddc864c3b9fbe99ddfa78db9e967a51fd1e561b75620eb15,loop_invariants,3,0,0,15,15,3,0,0,11,11,rated,incomparable,1.861,,
autospec,gpt-5-mini,39,39,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/39/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/39/SVCOMP_linear_0043_merged.c,foo42,foo137,,,1,ok,0a75bdd047eb573ad795,09e46f2c447d895724c6e52f5c27ca6c4cf009ae30e20ed1e4bafa3674cbd1b2,28f668839e7b5b77ddc864c3b9fbe99ddfa78db9e967a51fd1e561b75620eb15,loop_invariants,3,0,0,9,9,3,0,0,11,11,rated,incomparable,1.82,,
autospec,gpt-5-mini,41,41,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/41/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/41/SVCOMP_linear_0045_merged.c,foo42,foo139,,,1,ok,c9c5588122d1f4b9626b,6aa391c50dec9350328beff08c073b20d06657afd52b5956161f7a09f59c9dca,28f668839e7b5b77ddc864c3b9fbe99ddfa78db9e967a51fd1e561b75620eb15,loop_invariants,3,0,0,9,8,3,0,0,11,11,rated,incomparable,1.669,,
autospec,gpt-5-mini,42,42,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/42/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/42/SVCOMP_linear_0047_merged.c,foo42,foo140,,,1,ok,7c1aec5132d573b782fb,e4893ef717e971fc8aab96bd791c01ab24d41a227ffa8bc7f3b388cdf15c06f4,28f668839e7b5b77ddc864c3b9fbe99ddfa78db9e967a51fd1e561b75620eb15,loop_invariants,3,0,0,8,8,3,0,0,11,11,rated,incomparable,1.522,,
autospec,gpt-5-mini,43,43,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/43/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/43/SVCOMP_linear_0048_merged.c,foo42,foo141,,,1,ok,45d152e1fdd2628661ab,6266ee02ad8d525f2fa6808da9a5cce851aed1705762ff35244fba622a33298e,28f668839e7b5b77ddc864c3b9fbe99ddfa78db9e967a51fd1e561b75620eb15,loop_invariants,3,0,0,11,11,3,0,0,11,11,rated,incomparable,2.187,,
autospec,gpt-5-mini,44,44,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/44/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/44/SVCOMP_linear_0049_merged.c,foo42,foo142,,,1,ok,468ab19dc488ca85056e,162c5679245c684deac551faba0df02406d7aa1c914463ea10622ec62f991de2,28f668839e7b5b77ddc864c3b9fbe99ddfa78db9e967a51fd1e561b75620eb15,loop_invariants,3,0,0,9,9,3,0,0,11,11,rated,incomparable,1.525,,
autospec,gpt-5-mini,45,45,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/45/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/45/SVCOMP_linear_0050_merged.c,foo42,foo143,,,1,ok,e394950c383311725a17,81579b7f21eafe2719a650dd7b8cf3380631e218176140779323efba58976219,28f668839e7b5b77ddc864c3b9fbe99ddfa78db9e967a51fd1e561b75620eb15,loop_invariants,3,0,0,11,11,3,0,0,11,11,rated,incomparable,1.481,,
autospec,gpt-5-mini,46,46,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/46/foo42.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/46/SVCOMP_linear_0051_merged.c,foo42,foo144,,,1,ok,acf05689f1c3b3363ea9,9ab04905b9faf33cdb4f9525ef4e098d67c94eb24f1e8e8599ec46699d102687,28f668839e7b5b77ddc864c3b9fbe99ddfa78db9e967a51fd1e561b75620eb15,loop_invariants,3,0,0,10,10,3,0,0,11,11,rated,incomparable,2.187,,
autospec,gpt-5-mini,47,47,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/47/foo47.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/47/SVCOMP_linear_0052_merged.c,foo47,foo145,,,1,ok,6c214c40d927d5365521,0e4473d47ff1d00906c703faa1b7bd31c0d45b2ea7eef9eddbf4af6973c793ad,46537306e60aa60e94e9ce4b10344a1504bf69ab4a325ace2f8c4697572fb0d2,contract,1,0,0,12,12,1,1,1,10,10,rated,B_stronger,2.066,,
autospec,gpt-5-mini,48,48,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/48/foo124.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/48/SVCOMP_linear_0054_merged.c,foo124,foo147,,,1,ok,f06d9033ee6654cc42b2,5006b2faa137c32ee0da182e782cfae8b108b93ebdd92f8daa1d371818d62b3d,58c8ead2ce11ef6fb52f7b73a119ba7710440ab7a340e607c38adf76273c4207,loop_invariants,0,0,0,1,0,0,0,0,2,2,rated,B_stronger,1.28,,
autospec,gpt-5-mini,49,49,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/49/foo156.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/49/SVCOMP_linear_0086_merged.c,foo156,foo176,,,1,ok,1c5ce9676fda2ccfde0f,95f07e83d6724fdbf35c9cd9119ffc454da38ad8e99cf192016e52129d804f66,d19450b31243f021677e5624ff32af167d3c0a1e50f988ff61e2528633c536df,loop_invariants,3,0,0,15,15,3,0,0,6,6,rated,incomparable,1.482,,
autospec,gpt-5-mini,50,50,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/50/foo50.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/50/SVCOMP_linear_0092_merged.c,foo50,foo181,,,1,ok,e18a09bcfb83ebf7ba45,47db3db8494c05d3c7d24a07b012ac9305f7ab561901a96b01616d75af17f892,cfbd10417fef62f730bb04437b4cb70a462138573089d7b9213f82189c0a081c,contract,3,0,0,17,17,3,3,3,15,15,rated,B_stronger,1.465,,
autospec,gpt-5-mini,51,51,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/51/foo52.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/51/SVCOMP_linear_0098_merged.c,foo52,foo187,,,1,ok,a72cec4d49d668b2c78c,726c0e570e200068b9da314713cf14de041c8bec22b2af8118ffd7430c67d391,9c75fb7abf881b075b3b5064adcf1085a0a7d917403534f1cf01139ebf55fdc0,loop_invariants,0,0,0,9,9,0,0,0,8,8,rated,A_stronger,1.427,,
autospec,gpt-5-mini,52,52,/home/yangfp/SESpec/RESULTS/paper_data/SESpec/gpt-5-mini/52/foo52.c,/home/yangfp/SESpec/RESULTS/paper_data/AutoSpec/gpt-5-mini/52/SVCOMP_linear_0099_merged.c,foo52,foo188,,,1,ok,c500c98d26eb5f2fa285,05d3b9ce9dee3247f3dfd12ee1c9c7c41976546256293c3cc6889a8d134a6cfc,9c75fb7abf881b075b3b5064adcf1085a0a7d917403534f1cf01139ebf55fdc0,loop_invariants,0,0,0,9,9,0,0,0,8,8,rated,A_stronger,1.57,,
