tool,model,case_id,status,source_dir,score,valid_pass,note
SESpec,gpt-4o,169,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/169/20260521_184428_84201_9d6d7642,3,True,foo169
SESpec,gpt-4o,170,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/170/20260521_184650_84201_7a6d1a8e,10,True,foo170
SESpec,gpt-4o,171,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/2/20260514_215427_198411_b794a35a,15,True,foo22
SESpec,gpt-4o,172,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/103/20260514_231201_294061_061c33f0,15,True,foo23
SESpec,gpt-4o,173,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/104/20260514_231246_294061_f470270c,11,True,foo24
SESpec,gpt-4o,174,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/174/20260517_212058_1000147_cb015ea8,9,True,foo174
SESpec,gpt-4o,175,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/175/20260521_185607_84201_f4f46414,9,True,foo175
SESpec,gpt-4o,176,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/5/20260514_215428_198411_a8be5fbc,12,True,foo27
SESpec,gpt-4o,177,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/107/20260514_231510_294061_59194a5f,9,True,foo28
SESpec,gpt-4o,178,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/178/20260517_212330_1000147_8b8350fd,14,True,foo178
SESpec,gpt-4o,179,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/179/20260521_190339_84201_25049e6c,8,True,foo179
SESpec,gpt-4o,180,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/180/20260517_212722_1000147_69ec8a4a,9,True,foo180
SESpec,gpt-4o,181,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/181/20260521_190747_84201_e18b5ef8,7,True,foo181
SESpec,gpt-4o,182,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/182/20260517_212750_1000147_0a37ffbb,8,True,foo182
SESpec,gpt-4o,183,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/115/20260514_231734_294061_3500b412,9,True,foo38
SESpec,gpt-4o,184,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/184/20260521_191135_84201_d6600c0c,0,False,foo184
SESpec,gpt-4o,185,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/185/20260521_191150_84201_4fb31d08,8,True,foo185
SESpec,gpt-4o,186,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/186/20260521_191332_84201_de4a653e,5,True,foo186
SESpec,gpt-4o,187,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/187/20260517_213310_1000147_3b266dd7,5,True,foo187
SESpec,gpt-4o,188,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/188/20260521_191615_84201_b897c738,5,True,foo188
SESpec,gpt-4o,189,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/25/20260514_223400_294061_516af0a6,6,True,foo47
SESpec,gpt-4o,190,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/190/20260517_214113_1000147_90820915,7,True,foo190
SESpec,gpt-4o,191,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/191/20260517_214136_1000147_bfd951a7,0,False,foo191
SESpec,gpt-4o,192,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/192/20260521_192220_84201_960ad53f,0,False,foo192
SESpec,gpt-4o,193,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/193/20260521_192401_84201_0357c984,0,False,foo193
SESpec,gpt-4o,194,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/194/20260521_192513_84201_1c63b011,9,True,foo194
SESpec,gpt-4o,195,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/195/20260521_192545_84201_15dc2d4a,8,True,foo195
SESpec,gpt-4o,196,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/196/20260521_192634_84201_221cffc5,9,True,foo196
SESpec,gpt-4o,197,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/197/20260517_214715_1000147_6745f1af,0,False,foo197
SESpec,gpt-4o,198,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/198/20260517_214804_1000147_ccac4ed0,0,False,foo198
SESpec,gpt-4o,199,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/199/20260521_193237_84201_7a95cb58,3,True,foo199
SESpec,gpt-4o,200,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/200/20260521_193510_84201_d26e2018,9,True,foo200
SESpec,gpt-4o,201,no_match,,0,False,
SESpec,gpt-4o,202,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/202/20260521_193721_84201_19e6eae1,13,True,foo202
SESpec,gpt-4o,203,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/203/20260521_193827_84201_fbf2d1b5,11,True,foo203
SESpec,gpt-4o,204,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/204/20260521_194038_84201_11f8e4e8,11,True,foo204
SESpec,gpt-4o,205,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/205/20260521_194219_84201_ff8d01ba,7,True,foo205
SESpec,gpt-4o,206,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/206/20260521_194326_84201_4147f601,16,True,foo206
SESpec,gpt-4o,207,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/205/20260521_194219_84201_ff8d01ba,7,True,foo205
SESpec,gpt-4o,208,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/208/20260521_194707_84201_398919c7,15,True,foo208
SESpec,gpt-4o,209,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/142/20260514_233158_294061_e427e04e,13,True,foo67
SESpec,gpt-4o,210,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/143/20260514_233237_294061_f41149e7,12,True,foo68
SESpec,gpt-4o,211,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/211/20260521_195026_84201_c42f2308,12,True,foo211
SESpec,gpt-4o,212,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/212/20260517_215321_1000147_7bc81cf7,10,True,foo212
SESpec,gpt-4o,213,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/213/20260521_195219_84201_6c8fbaef,10,True,foo213
SESpec,gpt-4o,214,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260517_202641_sespec400_gpt4o_fails_rerun/sespec_default/sespec/gpt-4o/214/20260517_215529_1000147_29ac072c,0,False,foo214
SESpec,gpt-4o,215,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/215/20260521_195442_84201_b906cf64,6,True,foo215
SESpec,gpt-4o,216,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/216/20260521_195555_84201_0b9c2288,10,True,foo216
SESpec,gpt-4o,217,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/217/20260521_195626_84201_ff87fc79,7,True,foo217
SESpec,gpt-4o,218,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/218/20260521_195744_84201_e4c99ba2,6,True,foo218
SESpec,gpt-4o,219,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/219/20260521_195910_84201_61f49c11,2,True,foo219
SESpec,gpt-4o,220,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/220/20260521_195949_84201_85d9912c,4,True,foo220
SESpec,gpt-4o,221,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/221/20260521_200017_84201_4970f9ec,13,True,foo221
SESpec,gpt-4o,222,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/222/20260515_002524_294061_3fad4d39,0,False,foo81
SESpec,gpt-4o,223,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/223/20260521_200342_84201_283355b3,13,True,foo223
SESpec,gpt-4o,224,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/224/20260515_002659_294061_dc07a33a,6,True,foo83
SESpec,gpt-4o,225,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/225/20260521_200850_84201_584b17a6,8,True,foo225
SESpec,gpt-4o,226,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/226/20260515_002900_294061_c22c8430,0,False,foo85
SESpec,gpt-4o,227,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/227/20260521_201004_84201_5aabc607,5,True,foo227
SESpec,gpt-4o,228,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/228/20260521_201138_84201_8cc7e042,0,False,foo228
SESpec,gpt-4o,229,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/229/20260521_201341_84201_cf110bbc,5,True,foo229
SESpec,gpt-4o,230,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/230/20260521_201408_84201_e47f1eb7,11,True,foo230
SESpec,gpt-4o,231,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/231/20260521_201546_84201_c53fd78c,13,True,foo231
SESpec,gpt-4o,232,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/232/20260515_003308_294061_36bbec85,0,False,foo91
SESpec,gpt-4o,233,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/233/20260515_003355_294061_010fb5c1,5,True,foo92
SESpec,gpt-4o,234,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/234/20260521_201856_84201_2c3b0346,6,True,foo234
SESpec,gpt-4o,235,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/235/20260521_202121_84201_27b40228,9,True,foo235
SESpec,gpt-4o,236,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/236/20260515_003825_294061_2ca0ec96,8,True,foo95
SESpec,gpt-4o,237,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/237/20260515_003906_294061_b30305c4,10,True,foo96
SESpec,gpt-4o,238,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/238/20260515_003925_294061_f0f09384,5,True,foo97
SESpec,gpt-4o,239,no_match,,0,False,
SESpec,gpt-4o,240,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/240/20260521_202624_84201_20ada16a,4,True,foo240
SESpec,gpt-4o,241,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/241/20260515_004239_294061_99f7239f,0,False,foo100
SESpec,gpt-4o,242,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/242/20260515_004304_294061_18efd95d,6,True,foo101
SESpec,gpt-4o,243,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/243/20260515_004440_294061_4bdd993c,0,False,foo102
SESpec,gpt-4o,244,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/244/20260515_004726_294061_48410b6a,5,True,foo103
SESpec,gpt-4o,245,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/245/20260515_004834_294061_f6e150b9,0,False,foo104
SESpec,gpt-4o,246,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/246/20260515_004924_294061_4499e00b,0,False,foo105
SESpec,gpt-4o,247,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/247/20260521_203437_84201_06a57ec0,8,True,foo247
SESpec,gpt-4o,248,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/248/20260515_005148_294061_88716c7d,0,False,foo107
SESpec,gpt-4o,249,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/249/20260521_203637_84201_249e4b08,11,True,foo249
SESpec,gpt-4o,250,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/250/20260515_005345_294061_b6e8e69c,8,True,foo109
SESpec,gpt-4o,251,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/251/20260521_203841_84201_93fce9c2,9,True,foo251
SESpec,gpt-4o,252,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/252/20260521_203932_84201_cbf21e56,0,False,foo252
SESpec,gpt-4o,253,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/253/20260521_204058_84201_b6713da0,5,True,foo253
SESpec,gpt-4o,254,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/254/20260515_005708_294061_5d12a7b3,10,True,foo116
SESpec,gpt-4o,255,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/255/20260515_005748_294061_ffb26546,9,True,foo118
SESpec,gpt-4o,256,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/256/20260515_005824_294061_319539c2,6,True,foo119
SESpec,gpt-4o,257,no_match,,0,False,
SESpec,gpt-4o,258,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/258/20260521_204623_84201_04995941,6,True,foo258
SESpec,gpt-4o,259,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/259/20260521_204745_84201_8af2b894,8,True,foo259
SESpec,gpt-4o,260,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/260/20260515_010133_294061_f1beac53,6,True,foo123
SESpec,gpt-4o,261,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/261/20260521_204859_84201_e69590e6,8,True,foo261
SESpec,gpt-4o,262,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/262/20260515_010232_294061_46757f8b,8,True,foo129
SESpec,gpt-4o,263,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/263/20260521_205032_84201_4ab53a02,8,True,foo263
SESpec,gpt-4o,264,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/264/20260515_010400_294061_0df575d4,3,True,foo139
SESpec,gpt-4o,265,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/265/20260521_205316_84201_a7b5a554,9,True,foo265
SESpec,gpt-4o,266,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/266/20260521_205430_84201_c69f364f,10,True,foo266
SESpec,gpt-4o,267,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/267/20260521_205636_84201_1db162cd,11,True,foo267
SESpec,gpt-4o,268,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/268/20260521_205729_84201_e54eb3f2,0,False,foo268
SESpec,gpt-4o,269,no_match,,0,False,
SESpec,gpt-4o,270,no_match,,0,False,
SESpec,gpt-4o,271,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/271/20260521_205912_84201_134d92ee,12,True,foo271
SESpec,gpt-4o,272,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260514_215427_input_sespec_4variants_3models/sespec_default/sespec/gpt-4o/272/20260515_010941_294061_248d9093,3,True,foo152
SESpec,gpt-4o,273,matched,/home/yangfp/SESpec/src/results/matrix_runs/20260521_165109_sespec400_strengthened_3models/sespec_default/sespec/gpt-4o/273/20260521_210121_84201_2635b007,8,True,foo273
