model,case_id,method,valid,seconds,tokens,calls,origin
gpt-5.4-mini,278,SESpec_no_refine,True,57.11,6590,2,paper_archive
gpt-5.4-mini,278,LLM-C,False,14.732706148002762,1609,1,paper_archive
gpt-5.4-mini,278,AutoSpec,True,983.439548,63568,20,paper_archive
gpt-5.4-mini,278,SpecGen,False,78.41961018703296,2098,1,paper_archive
gpt-5.4-mini,279,SESpec,True,192.77,33970,6,paper_archive
gpt-5.4-mini,279,SESpec_no_refine,False,15.77,11452,3,paper_archive
gpt-5.4-mini,279,LLM-C,False,14.756101148988819,1659,1,paper_archive
gpt-5.4-mini,279,AutoSpec,True,521.198769,62045,20,paper_archive
gpt-5.4-mini,279,SpecGen,True,838.0259559310216,2135,1,paper_archive
gpt-5.4-mini,280,SESpec,True,139.4,23721,4,paper_archive
gpt-5.4-mini,280,SESpec_no_refine,False,17.17,10406,3,paper_archive
gpt-5.4-mini,280,LLM-C,False,4.409908653993625,1748,1,paper_archive
gpt-5.4-mini,280,AutoSpec,True,479.397807,66909,20,paper_archive
gpt-5.4-mini,280,SpecGen,True,408.1179454670055,10188,4,paper_archive
gpt-5.4-mini,281,SESpec,True,599.62,195734,17,paper_archive
gpt-5.4-mini,281,SESpec_no_refine,True,65.83,6487,2,paper_archive
gpt-5.4-mini,281,LLM-C,False,4.384202768997056,1652,1,paper_archive
gpt-5.4-mini,281,AutoSpec,True,556.19841,64138,20,paper_archive
gpt-5.4-mini,281,SpecGen,False,1109.8048993929697,31642,20,paper_archive
gpt-5.4-mini,282,SESpec,True,265.86,65173,7,paper_archive
gpt-5.4-mini,282,SESpec_no_refine,False,10.91,9669,3,paper_archive
gpt-5.4-mini,282,LLM-C,False,4.6632972590159625,1766,1,paper_archive
gpt-5.4-mini,282,AutoSpec,True,717.316593,68250,20,paper_archive
gpt-5.4-mini,282,SpecGen,True,181.31530961600947,7856,3,paper_archive
gpt-5.4-mini,283,SESpec,True,190.9,34814,5,paper_archive
gpt-5.4-mini,283,SESpec_no_refine,False,43.25,10790,3,paper_archive
gpt-5.4-mini,283,LLM-C,False,14.420100174000254,1569,1,paper_archive
gpt-5.4-mini,283,AutoSpec,True,809.284361,65711,20,paper_archive
gpt-5.4-mini,283,SpecGen,True,107.70452645802288,2135,1,paper_archive
gpt-5.4-mini,284,SESpec,True,283.49,71869,8,paper_archive
gpt-5.4-mini,284,SESpec_no_refine,True,76.75,11161,3,paper_archive
gpt-5.4-mini,284,LLM-C,False,14.091042316984385,1611,1,paper_archive
gpt-5.4-mini,284,AutoSpec,True,985.303863,67127,20,paper_archive
gpt-5.4-mini,284,SpecGen,True,1101.9834811579785,2180,1,paper_archive
gpt-5.4-mini,285,SESpec,True,131.13,21983,4,paper_archive
gpt-5.4-mini,285,SESpec_no_refine,False,36.69,10376,3,paper_archive
gpt-5.4-mini,285,LLM-C,False,4.504716493014712,1651,1,paper_archive
gpt-5.4-mini,285,AutoSpec,True,581.032919,65664,20,paper_archive
gpt-5.4-mini,285,SpecGen,True,850.9618577939691,20831,9,paper_archive
gpt-5.4-mini,286,SESpec,True,214.05,47855,8,paper_archive
gpt-5.4-mini,286,SESpec_no_refine,False,3.4394044876098633,0,0,paper_archive+before_api_failure
gpt-5.4-mini,286,LLM-C,False,4.287744111003121,1633,1,paper_archive
gpt-5.4-mini,286,AutoSpec,True,532.656279,72574,20,paper_archive
gpt-5.4-mini,286,SpecGen,False,56.690673208999215,2195,1,paper_archive
gpt-5.4-mini,287,SESpec,False,608.51,109316,13,paper_archive
gpt-5.4-mini,287,SESpec_no_refine,False,3.6730761528015137,0,0,paper_archive+before_api_failure
gpt-5.4-mini,287,LLM-C,False,24.94015325899818,1628,1,paper_archive
gpt-5.4-mini,287,AutoSpec,True,498.775013,69456,20,paper_archive
gpt-5.4-mini,287,SpecGen,False,45.47914804099128,2145,1,paper_archive
gpt-5.4-mini,288,SESpec,False,589.35,73588,13,paper_archive
gpt-5.4-mini,288,SESpec_no_refine,False,3.8275387287139893,0,0,paper_archive+before_api_failure
gpt-5.4-mini,288,LLM-C,False,26.804956962994765,1628,1,paper_archive
gpt-5.4-mini,288,AutoSpec,True,568.802641,70933,20,paper_archive
gpt-5.4-mini,288,SpecGen,False,359.54714323501685,7228,3,paper_archive
gpt-5.4-mini,289,SESpec,True,913.94,158299,15,later_model_archive
gpt-5.4-mini,289,SESpec_no_refine,False,3.4030601978302,0,0,paper_archive+before_api_failure
gpt-5.4-mini,289,LLM-C,False,4.105926498014014,1651,1,paper_archive
gpt-5.4-mini,289,AutoSpec,True,707.820079,70714,20,paper_archive
gpt-5.4-mini,289,SpecGen,False,171.09796190899215,4541,2,paper_archive
gpt-5.4-mini,290,SESpec,True,172.54,34942,7,paper_archive
gpt-5.4-mini,290,SESpec_no_refine,False,3.4440364837646484,0,0,paper_archive+before_api_failure
gpt-5.4-mini,290,LLM-C,False,4.333071795990691,1658,1,paper_archive
gpt-5.4-mini,290,AutoSpec,True,592.851995,72936,20,paper_archive
gpt-5.4-mini,290,SpecGen,False,486.502765882964,11694,5,paper_archive
gpt-5.4-mini,291,SESpec,True,508.11,164888,14,paper_archive
gpt-5.4-mini,291,SESpec_no_refine,False,3.0216758251190186,0,0,paper_archive+before_api_failure
gpt-5.4-mini,291,LLM-C,False,4.367354599002283,1670,1,paper_archive
gpt-5.4-mini,291,AutoSpec,True,593.842487,71753,20,paper_archive
gpt-5.4-mini,291,SpecGen,False,211.1820966459636,4516,2,paper_archive
gpt-5.4-mini,292,SESpec,True,323.15,87854,9,paper_archive
gpt-5.4-mini,292,SESpec_no_refine,False,3.1036336421966553,0,0,paper_archive+before_api_failure
gpt-5.4-mini,292,LLM-C,False,5.023704175982857,1673,1,paper_archive
gpt-5.4-mini,292,AutoSpec,True,832.04647,74310,20,paper_archive
gpt-5.4-mini,292,SpecGen,False,40.37099350904464,2183,1,paper_archive
gpt-5.4-mini,293,SESpec,False,878.51,93290,13,paper_archive
gpt-5.4-mini,293,SESpec_no_refine,False,3.169116497039795,0,0,paper_archive+before_api_failure
gpt-5.4-mini,293,LLM-C,False,6.635428540990688,1673,1,paper_archive
gpt-5.4-mini,293,AutoSpec,True,701.49112,75020,20,paper_archive
gpt-5.4-mini,293,SpecGen,False,292.4554354119755,2176,1,paper_archive
gpt-5.4-mini,294,SESpec,False,909.26,143858,16,paper_archive
gpt-5.4-mini,294,SESpec_no_refine,False,2.7999749183654785,0,0,paper_archive+before_api_failure
gpt-5.4-mini,294,LLM-C,False,26.09319798400975,1641,1,paper_archive
gpt-5.4-mini,294,AutoSpec,True,701.756991,67750,20,paper_archive
gpt-5.4-mini,294,SpecGen,True,62.79265858899453,4773,2,paper_archive
gpt-5.4-mini,295,SESpec,True,684.65,241247,20,paper_archive
gpt-5.4-mini,295,SESpec_no_refine,False,3.227367401123047,0,0,paper_archive+before_api_failure
gpt-5.4-mini,295,LLM-C,False,22.936658951017307,1598,1,paper_archive
gpt-5.4-mini,295,AutoSpec,True,423.158083,73594,20,paper_archive
gpt-5.4-mini,295,SpecGen,True,453.54379914098536,15434,6,paper_archive
gpt-5.4-mini,296,SESpec,False,651.55,72754,11,paper_archive
gpt-5.4-mini,296,SESpec_no_refine,False,3.113720178604126,0,0,paper_archive+before_api_failure
gpt-5.4-mini,296,LLM-C,False,25.633951277006418,1621,1,paper_archive
gpt-5.4-mini,296,AutoSpec,True,437.767233,72720,20,paper_archive
gpt-5.4-mini,296,SpecGen,True,170.18918868599576,2154,1,paper_archive
gpt-5.4-mini,297,SESpec,True,925.91,263844,23,paper_archive
gpt-5.4-mini,297,SESpec_no_refine,False,2.7672014236450195,0,0,paper_archive+before_api_failure
gpt-5.4-mini,297,LLM-C,False,29.695409407024272,1595,1,paper_archive
gpt-5.4-mini,297,AutoSpec,True,774.257926,81728,20,paper_archive
gpt-5.4-mini,297,SpecGen,False,37.2185813600081,2233,1,paper_archive
gpt-5.4-mini,298,SESpec,True,60.94,29547,5,paper_archive
gpt-5.4-mini,298,SESpec_no_refine,False,17.75,13116,3,paper_archive
gpt-5.4-mini,298,LLM-C,False,16.417056916019646,1739,1,paper_archive
gpt-5.4-mini,298,AutoSpec,True,854.726946,53467,20,paper_archive
gpt-5.4-mini,298,SpecGen,True,407.74940272502135,4942,2,paper_archive
gpt-5.4-mini,299,SESpec,True,181.36,51377,8,paper_archive
gpt-5.4-mini,299,SESpec_no_refine,False,27.97,11706,3,paper_archive
gpt-5.4-mini,299,LLM-C,False,15.91359398898203,1800,1,paper_archive
gpt-5.4-mini,299,AutoSpec,True,1335.004629,58222,20,paper_archive
gpt-5.4-mini,299,SpecGen,True,198.43063181795878,2140,1,paper_archive
gpt-5.4-mini,300,SESpec,True,562.76,307191,22,paper_archive
gpt-5.4-mini,300,SESpec_no_refine,False,15.8,12069,3,paper_archive
gpt-5.4-mini,300,LLM-C,True,5.3797701240109745,1630,1,paper_archive
gpt-5.4-mini,300,AutoSpec,True,1313.552924,54674,19,paper_archive
gpt-5.4-mini,300,SpecGen,True,151.1789229659771,4641,2,paper_archive
gpt-5.4-mini,301,SESpec,True,246.41,48494,6,paper_archive
gpt-5.4-mini,301,SESpec_no_refine,False,17.12,12443,3,paper_archive
gpt-5.4-mini,301,LLM-C,True,35.03599107498303,1634,1,paper_archive
gpt-5.4-mini,301,AutoSpec,True,1404.28977,55783,20,paper_archive
gpt-5.4-mini,301,SpecGen,True,232.52267495702836,2152,1,paper_archive
gpt-5.4-mini,302,SESpec,False,608.06,28597,7,paper_archive
gpt-5.4-mini,302,SESpec_no_refine,False,3.1985299587249756,0,0,paper_archive+before_api_failure
gpt-5.4-mini,302,LLM-C,False,19.370290930994088,1638,1,paper_archive
gpt-5.4-mini,302,AutoSpec,False,1802.8608851369936,31597,10,paper_archive+step_logs
gpt-5.4-mini,302,SpecGen,False,377.63111973702325,8961,4,paper_archive
gpt-5.4-mini,303,SESpec,True,371.7,175054,14,paper_archive
gpt-5.4-mini,303,SESpec_no_refine,False,3.535470485687256,0,0,paper_archive+before_api_failure
gpt-5.4-mini,303,LLM-C,False,33.940565782017075,1628,1,paper_archive
gpt-5.4-mini,303,AutoSpec,True,1802.8913009249954,48883,14,paper_archive+step_logs
gpt-5.4-mini,303,SpecGen,False,89.75059842699557,5265,2,paper_archive
gpt-5.4-mini,304,SESpec,True,538.13,128315,13,paper_archive
gpt-5.4-mini,304,SESpec_no_refine,False,2.9634976387023926,0,0,paper_archive+before_api_failure
gpt-5.4-mini,304,LLM-C,False,40.51788752200082,1664,1,paper_archive
gpt-5.4-mini,304,AutoSpec,True,388.298567,76577,20,paper_archive
gpt-5.4-mini,304,SpecGen,False,163.653688979015,2261,1,paper_archive
gpt-5.4-mini,305,SESpec,True,371.74,79591,8,paper_archive
gpt-5.4-mini,305,SESpec_no_refine,False,14.41,11966,3,paper_archive
gpt-5.4-mini,305,LLM-C,False,4.697889491013484,1629,1,paper_archive
gpt-5.4-mini,305,AutoSpec,True,1243.317411,58045,20,paper_archive
gpt-5.4-mini,305,SpecGen,True,308.1742933249916,4638,2,paper_archive
gpt-5.4-mini,306,SESpec,True,603.28,208332,14,paper_archive
gpt-5.4-mini,306,SESpec_no_refine,False,3.7118325233459473,0,0,paper_archive+before_api_failure
gpt-5.4-mini,306,LLM-C,False,8.976301063026767,1654,1,paper_archive
gpt-5.4-mini,306,AutoSpec,True,765.966616,73474,20,paper_archive
gpt-5.4-mini,306,SpecGen,False,373.5018900570285,7099,3,paper_archive
gpt-5.4-mini,307,SESpec,True,366.46,54824,8,paper_archive
gpt-5.4-mini,307,SESpec_no_refine,True,80.17,6987,2,paper_archive
gpt-5.4-mini,307,LLM-C,False,17.013806065020617,1692,1,paper_archive
gpt-5.4-mini,307,AutoSpec,True,544.771557,71277,20,paper_archive
gpt-5.4-mini,307,SpecGen,True,27.856208053970477,2158,1,paper_archive
gpt-5.4-mini,308,SESpec,True,291.99,32514,6,paper_archive
gpt-5.4-mini,308,SESpec_no_refine,True,104.88,10948,3,paper_archive
gpt-5.4-mini,308,LLM-C,True,5.457797459996073,1721,1,paper_archive
gpt-5.4-mini,308,AutoSpec,True,522.92679,73922,20,paper_archive
gpt-5.4-mini,308,SpecGen,True,740.2893768580107,2136,1,paper_archive
gpt-5.4-mini,309,SESpec,True,282.7,73425,8,paper_archive
gpt-5.4-mini,309,SESpec_no_refine,True,85.12,7074,2,paper_archive
gpt-5.4-mini,309,LLM-C,False,15.64827180901193,1739,1,paper_archive
gpt-5.4-mini,309,AutoSpec,True,559.296924,69192,20,paper_archive
gpt-5.4-mini,309,SpecGen,False,1818.142690203007,2172,1,paper_archive
gpt-5.4-mini,310,SESpec,True,251.84,61208,7,paper_archive
gpt-5.4-mini,310,SESpec_no_refine,False,17.12,11621,3,paper_archive
gpt-5.4-mini,310,LLM-C,False,25.386408434002078,1726,1,paper_archive
gpt-5.4-mini,310,AutoSpec,True,365.631265,63254,20,paper_archive
gpt-5.4-mini,310,SpecGen,True,338.1198695769999,7851,3,paper_archive
gpt-5.4-mini,311,SESpec,True,354.01,66748,8,paper_archive
gpt-5.4-mini,311,SESpec_no_refine,False,45.15,13235,4,paper_archive
gpt-5.4-mini,311,LLM-C,False,5.475047320011072,1677,1,paper_archive
gpt-5.4-mini,311,AutoSpec,True,1804.777743958999,56659,16,paper_archive+step_logs
gpt-5.4-mini,311,SpecGen,True,43.46985602597124,2181,1,paper_archive
gpt-5.4-mini,312,SESpec,True,286.24,62565,7,paper_archive
gpt-5.4-mini,312,SESpec_no_refine,True,35.78,3478,1,paper_archive
gpt-5.4-mini,312,LLM-C,False,18.562906198989367,1704,1,paper_archive
gpt-5.4-mini,312,AutoSpec,True,1803.097690263996,24880,8,paper_archive+step_logs
gpt-5.4-mini,312,SpecGen,True,253.67686669099203,4798,2,paper_archive
gpt-5.4-mini,313,SESpec,True,164.6,29510,5,paper_archive
gpt-5.4-mini,313,SESpec_no_refine,False,6.69,3246,1,paper_archive
gpt-5.4-mini,313,LLM-C,False,5.056001082994044,1702,1,paper_archive
gpt-5.4-mini,313,AutoSpec,False,812.4977277459984,70756,20,autospec_step_archive+step_logs
gpt-5.4-mini,313,SpecGen,False,694.0908310510131,2282,1,paper_archive
gpt-5.4-mini,314,SESpec,True,518.56,200294,17,paper_archive
gpt-5.4-mini,314,SESpec_no_refine,True,54.45,3517,1,paper_archive
gpt-5.4-mini,314,LLM-C,False,26.88810321400524,1686,1,paper_archive
gpt-5.4-mini,314,AutoSpec,True,958.325854,92107,20,paper_archive
gpt-5.4-mini,314,SpecGen,True,280.4339375460113,2220,1,paper_archive
gpt-5.4-mini,315,SESpec,True,537.5,91660,11,paper_archive
gpt-5.4-mini,315,SESpec_no_refine,False,35.68,12872,4,paper_archive
gpt-5.4-mini,315,LLM-C,False,9.342686775984475,1642,1,paper_archive
gpt-5.4-mini,315,AutoSpec,True,1178.975313,71173,20,paper_archive
gpt-5.4-mini,315,SpecGen,False,256.58899740599736,2345,1,paper_archive
gpt-5.4-mini,316,SESpec,True,278.95,33137,5,paper_archive
gpt-5.4-mini,316,SESpec_no_refine,False,13.15,10081,3,paper_archive
gpt-5.4-mini,316,LLM-C,False,14.392582299013156,1586,1,paper_archive
gpt-5.4-mini,316,AutoSpec,True,695.886797,62607,20,paper_archive
gpt-5.4-mini,316,SpecGen,True,383.9878863049962,2101,1,paper_archive
gpt-5.4-mini,317,SESpec,True,167.32,57771,6,paper_archive
gpt-5.4-mini,317,SESpec_no_refine,False,16.63,10095,3,paper_archive
gpt-5.4-mini,317,LLM-C,False,14.848349849984515,1586,1,paper_archive
gpt-5.4-mini,317,AutoSpec,True,1180.273814,71594,20,paper_archive
gpt-5.4-mini,317,SpecGen,True,283.91808211797616,2166,1,paper_archive
gpt-5.4-mini,318,SESpec,True,257.27,60121,7,paper_archive
gpt-5.4-mini,318,SESpec_no_refine,False,9.92,10272,3,paper_archive
gpt-5.4-mini,318,LLM-C,False,14.430237038002815,1581,1,paper_archive
gpt-5.4-mini,318,AutoSpec,True,589.405205,71384,20,paper_archive
gpt-5.4-mini,318,SpecGen,True,487.6909125140228,2201,1,paper_archive
gpt-5.4-mini,319,SESpec,True,263.66,98958,9,paper_archive
gpt-5.4-mini,319,SESpec_no_refine,False,12.34,11331,3,paper_archive
gpt-5.4-mini,319,LLM-C,True,5.325185572990449,1653,1,paper_archive
gpt-5.4-mini,319,AutoSpec,True,899.412879,71043,20,paper_archive
gpt-5.4-mini,319,SpecGen,True,382.8089281709981,4711,2,paper_archive
gpt-5.4-mini,320,SESpec,True,287.94,44303,6,paper_archive
gpt-5.4-mini,320,SESpec_no_refine,False,12.63,11062,3,paper_archive
gpt-5.4-mini,320,LLM-C,False,3.227416699985042,1618,1,paper_archive
gpt-5.4-mini,320,AutoSpec,True,612.05363,64297,20,paper_archive
gpt-5.4-mini,320,SpecGen,True,703.2072851240227,19834,10,paper_archive
gpt-5.4-mini,321,SESpec,True,383.23,48075,6,paper_archive
gpt-5.4-mini,321,SESpec_no_refine,False,12.94,11229,3,paper_archive
gpt-5.4-mini,321,LLM-C,False,14.240205776004586,1618,1,paper_archive
gpt-5.4-mini,321,AutoSpec,True,847.715269,78261,20,paper_archive
gpt-5.4-mini,321,SpecGen,True,408.57919728700654,2219,1,paper_archive
gpt-5.4-mini,322,SESpec,True,285.03,34868,5,paper_archive
gpt-5.4-mini,322,SESpec_no_refine,False,56.42,10730,3,paper_archive
gpt-5.4-mini,322,LLM-C,True,5.613164479000261,1649,1,paper_archive
gpt-5.4-mini,322,AutoSpec,True,533.836077,74483,20,paper_archive
gpt-5.4-mini,322,SpecGen,False,502.58128780301195,7437,3,paper_archive
gpt-5.4-mini,323,SESpec,True,186.8,44456,6,paper_archive
gpt-5.4-mini,323,SESpec_no_refine,False,10.56,10039,3,paper_archive
gpt-5.4-mini,323,LLM-C,False,13.759276249998948,1571,1,paper_archive
gpt-5.4-mini,323,AutoSpec,True,1106.057839,68727,20,paper_archive
gpt-5.4-mini,323,SpecGen,True,34.56738650499028,2112,1,paper_archive
gpt-5.4-mini,324,SESpec,True,225.31,55838,7,paper_archive
gpt-5.4-mini,324,SESpec_no_refine,False,62.0,15446,4,paper_archive
gpt-5.4-mini,324,LLM-C,True,4.488031421002233,1548,1,paper_archive
gpt-5.4-mini,324,AutoSpec,True,1109.410996,65287,20,paper_archive
gpt-5.4-mini,324,SpecGen,True,394.4887613110186,2115,1,paper_archive
gpt-5.4-mini,325,SESpec,True,321.8,97970,9,paper_archive
gpt-5.4-mini,325,SESpec_no_refine,False,40.87,16384,4,paper_archive
gpt-5.4-mini,325,LLM-C,False,116.06884983199416,1562,1,paper_archive
gpt-5.4-mini,325,AutoSpec,True,1104.254885,65041,20,paper_archive
gpt-5.4-mini,325,SpecGen,True,235.74256603702088,2156,1,paper_archive
gpt-5.4-mini,326,SESpec,True,337.08,82720,9,paper_archive
gpt-5.4-mini,326,SESpec_no_refine,False,14.44,16156,4,paper_archive
gpt-5.4-mini,326,LLM-C,True,4.371864215994719,1576,1,paper_archive
gpt-5.4-mini,326,AutoSpec,True,730.628222,62660,20,paper_archive
gpt-5.4-mini,326,SpecGen,True,89.72835514697363,2090,1,paper_archive
gpt-5.4-mini,327,SESpec,True,476.67,105781,10,paper_archive
gpt-5.4-mini,327,SESpec_no_refine,False,5.1,3108,1,paper_archive
gpt-5.4-mini,327,LLM-C,False,44.48678018400096,1570,1,paper_archive
gpt-5.4-mini,327,AutoSpec,True,599.843893,63772,20,paper_archive
gpt-5.4-mini,327,SpecGen,False,87.1126239549485,2090,1,paper_archive
gpt-5.4-mini,328,SESpec,True,787.42,181487,14,paper_archive
gpt-5.4-mini,328,SESpec_no_refine,False,109.56,16862,4,paper_archive
gpt-5.4-mini,328,LLM-C,False,3.3561709380010143,1623,1,paper_archive
gpt-5.4-mini,328,AutoSpec,True,1488.202729,66541,20,paper_archive
gpt-5.4-mini,328,SpecGen,False,1818.9628667340148,2159,1,paper_archive
gpt-5.4-mini,329,SESpec,True,582.04,105384,12,paper_archive
gpt-5.4-mini,329,SESpec_no_refine,False,5.37,2960,1,paper_archive
gpt-5.4-mini,329,LLM-C,False,3.596601078985259,1616,1,paper_archive
gpt-5.4-mini,329,AutoSpec,True,1171.664371,70380,20,paper_archive
gpt-5.4-mini,329,SpecGen,False,1660.1691345410072,2167,1,paper_archive
gpt-5.4-mini,330,SESpec,True,459.88,143519,10,paper_archive
gpt-5.4-mini,330,SESpec_no_refine,False,62.45,16070,4,paper_archive
gpt-5.4-mini,330,LLM-C,False,3.8448258750140667,1609,1,paper_archive
gpt-5.4-mini,330,AutoSpec,True,1381.758984,68098,20,paper_archive
gpt-5.4-mini,330,SpecGen,False,1814.5794587800046,2151,1,paper_archive
gpt-5.4-mini,331,SESpec,True,408.95,138401,10,paper_archive
gpt-5.4-mini,331,SESpec_no_refine,False,37.48,10503,3,paper_archive
gpt-5.4-mini,331,LLM-C,False,3.633659101004014,1646,1,paper_archive
gpt-5.4-mini,331,AutoSpec,True,1169.26997,65344,20,paper_archive
gpt-5.4-mini,331,SpecGen,True,956.5071165040135,2183,1,paper_archive
gpt-5.4-mini,332,SESpec,True,144.61,23179,4,paper_archive
gpt-5.4-mini,332,SESpec_no_refine,True,16.06,2796,1,paper_archive
gpt-5.4-mini,332,LLM-C,False,15.197663658997044,1697,1,paper_archive
gpt-5.4-mini,332,AutoSpec,True,1125.916889,62885,20,paper_archive
gpt-5.4-mini,332,SpecGen,True,1106.7055779359944,2206,1,paper_archive
gpt-5.4-mini,333,SESpec,True,643.84,109494,11,paper_archive
gpt-5.4-mini,333,SESpec_no_refine,False,37.14,10581,3,paper_archive
gpt-5.4-mini,333,LLM-C,False,13.980188185989391,1605,1,paper_archive
gpt-5.4-mini,333,AutoSpec,True,1045.992209,67189,20,paper_archive
gpt-5.4-mini,333,SpecGen,False,106.66563613497419,2219,1,paper_archive
gpt-5.4-mini,334,SESpec,True,898.78,219307,16,paper_archive
gpt-5.4-mini,334,SESpec_no_refine,False,2622.74,16557,4,paper_archive
gpt-5.4-mini,334,LLM-C,False,4.544235301989829,1661,1,paper_archive
gpt-5.4-mini,334,AutoSpec,False,1805.0375839860062,62464,17,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,334,SpecGen,False,1819.4706956800073,2159,1,paper_archive
gpt-5.4-mini,335,SESpec,True,347.99,129212,10,paper_archive
gpt-5.4-mini,335,SESpec_no_refine,False,36.46,10619,3,paper_archive
gpt-5.4-mini,335,LLM-C,False,14.937018002994591,1585,1,paper_archive
gpt-5.4-mini,335,AutoSpec,True,1246.607069,64056,20,paper_archive
gpt-5.4-mini,335,SpecGen,True,987.3005500580184,2196,1,paper_archive
gpt-5.4-mini,336,SESpec,True,298.18,51907,9,paper_archive
gpt-5.4-mini,336,SESpec_no_refine,False,144.05,12216,4,paper_archive
gpt-5.4-mini,336,LLM-C,False,26.31072902600863,1671,1,paper_archive
gpt-5.4-mini,336,AutoSpec,False,1800.3260239780066,66671,19,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,336,SpecGen,True,280.39323730402975,2183,1,paper_archive
gpt-5.4-mini,337,SESpec,True,524.09,72745,9,paper_archive
gpt-5.4-mini,337,SESpec_no_refine,True,167.11,12293,4,paper_archive
gpt-5.4-mini,337,LLM-C,False,24.830622359993868,1535,1,paper_archive
gpt-5.4-mini,337,AutoSpec,False,1804.667566588003,49915,14,autospec_step_archive+rerun_estimate_1_steps
gpt-5.4-mini,337,SpecGen,True,520.3026718439942,2172,1,paper_archive
gpt-5.4-mini,338,SESpec,True,212.58,51838,7,paper_archive
gpt-5.4-mini,338,SESpec_no_refine,False,80.87,12341,4,paper_archive
gpt-5.4-mini,338,LLM-C,False,25.274473648983985,1553,1,paper_archive
gpt-5.4-mini,338,AutoSpec,False,1804.8508833280066,45458,14,paper_archive+step_logs
gpt-5.4-mini,338,SpecGen,False,300.851000819006,2168,1,paper_archive
gpt-5.4-mini,339,SESpec,True,161.1,31352,5,paper_archive
gpt-5.4-mini,339,SESpec_no_refine,True,56.53,6872,2,paper_archive
gpt-5.4-mini,339,LLM-C,False,8.526326568011427,1580,1,paper_archive
gpt-5.4-mini,339,AutoSpec,True,169.560173,62859,20,paper_archive
gpt-5.4-mini,339,SpecGen,True,433.4335767659941,2163,1,paper_archive
gpt-5.4-mini,340,SESpec,True,236.0,54284,7,paper_archive
gpt-5.4-mini,340,SESpec_no_refine,True,81.89,6680,2,paper_archive
gpt-5.4-mini,340,LLM-C,True,3.441459801979363,1543,1,paper_archive
gpt-5.4-mini,340,AutoSpec,True,169.770249,65664,20,paper_archive
gpt-5.4-mini,340,SpecGen,True,98.1739870380261,2112,1,paper_archive
gpt-5.4-mini,341,SESpec,True,137.01,21195,4,paper_archive
gpt-5.4-mini,341,SESpec_no_refine,False,59.92,10311,3,paper_archive
gpt-5.4-mini,341,LLM-C,False,3.299439797003288,1585,1,paper_archive
gpt-5.4-mini,341,AutoSpec,True,259.034957,69982,20,paper_archive
gpt-5.4-mini,341,SpecGen,True,164.90063565201126,4486,2,paper_archive
gpt-5.4-mini,342,SESpec,True,206.07,48924,9,paper_archive
gpt-5.4-mini,342,SESpec_no_refine,False,39.75,10908,3,paper_archive
gpt-5.4-mini,342,LLM-C,False,4.278294008981902,1666,1,paper_archive
gpt-5.4-mini,342,AutoSpec,True,1016.914014,68521,20,paper_archive
gpt-5.4-mini,342,SpecGen,True,465.33290842702263,2185,1,paper_archive
gpt-5.4-mini,343,SESpec,True,311.54,90629,8,paper_archive
gpt-5.4-mini,343,SESpec_no_refine,True,65.91,6727,2,paper_archive
gpt-5.4-mini,343,LLM-C,False,3.3517087800137233,1563,1,paper_archive
gpt-5.4-mini,343,AutoSpec,True,751.715763,67159,20,paper_archive
gpt-5.4-mini,343,SpecGen,True,395.3899465680006,4714,2,paper_archive
gpt-5.4-mini,344,SESpec,True,255.08,37462,7,paper_archive
gpt-5.4-mini,344,SESpec_no_refine,False,15.24,11408,3,paper_archive
gpt-5.4-mini,344,LLM-C,False,4.669504846999189,1647,1,paper_archive
gpt-5.4-mini,344,AutoSpec,True,978.45962,68789,20,paper_archive
gpt-5.4-mini,344,SpecGen,True,576.8425673099991,2215,1,paper_archive
gpt-5.4-mini,345,SESpec,True,127.82,22193,4,paper_archive
gpt-5.4-mini,345,SESpec_no_refine,True,61.16,10199,3,paper_archive
gpt-5.4-mini,345,LLM-C,False,3.604454613989219,1535,1,paper_archive
gpt-5.4-mini,345,AutoSpec,True,1248.698769,81869,20,paper_archive
gpt-5.4-mini,345,SpecGen,False,197.89459156800876,2076,1,paper_archive
gpt-5.4-mini,346,SESpec,True,357.05,75270,8,paper_archive
gpt-5.4-mini,346,SESpec_no_refine,False,107.41,12481,4,paper_archive
gpt-5.4-mini,346,LLM-C,False,24.34429769401322,1579,1,paper_archive
gpt-5.4-mini,346,AutoSpec,True,1332.740376,70569,20,paper_archive
gpt-5.4-mini,346,SpecGen,False,237.47975749100442,2093,1,paper_archive
gpt-5.4-mini,347,SESpec,True,78.44,19082,3,paper_archive
gpt-5.4-mini,347,SESpec_no_refine,False,61.77,10408,3,paper_archive
gpt-5.4-mini,347,LLM-C,True,3.6050199610181153,1548,1,paper_archive
gpt-5.4-mini,347,AutoSpec,True,84.158474,64615,20,paper_archive
gpt-5.4-mini,347,SpecGen,False,391.5656398880237,4660,2,paper_archive
gpt-5.4-mini,348,SESpec,True,241.01,34532,5,paper_archive
gpt-5.4-mini,348,SESpec_no_refine,False,41.03,10698,3,paper_archive
gpt-5.4-mini,348,LLM-C,False,6.609270524000749,1653,1,paper_archive
gpt-5.4-mini,348,AutoSpec,True,746.220739,64402,20,paper_archive
