model,case_id,sespec_path,baseline_path
gpt-5,366,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/366/foo264.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/366/sespec_0366_merged.c
gpt-5,367,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/367/foo268.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/367/sespec_0367_merged.c
gpt-5,368,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/368/foo270_c368.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/368/sespec_0368_merged.c
gpt-5,369,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/369/foo275_c369.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/369/sespec_0369_merged.c
gpt-5,370,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/370/foo276_c370.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/370/sespec_0370_merged.c
gpt-5,371,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/371/foo277.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/371/sespec_0371_merged.c
gpt-5,372,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/372/foo281_c372.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/372/sespec_0372_merged.c
gpt-5,373,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/373/foo282.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/373/sespec_0373_merged.c
gpt-5,374,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/374/foo283_c374.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/374/sespec_0374_merged.c
gpt-5,375,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/375/foo284.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/375/sespec_0375_merged.c
gpt-5,376,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/376/foo285_c376.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/376/sespec_0376_merged.c
gpt-5,378,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/378/foo287.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/378/sespec_0378_merged.c
gpt-5,379,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/379/foo288.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/379/sespec_0379_merged.c
gpt-5,380,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/380/foo289.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/380/sespec_0380_merged.c
gpt-5,381,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/381/foo290.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/381/sespec_0381_merged.c
gpt-5,382,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/382/foo292.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/382/sespec_0382_merged.c
gpt-5,383,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/383/foo294.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/383/sespec_0383_merged.c
gpt-5,385,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/385/foo300.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/385/sespec_0385_merged.c
gpt-5,386,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/386/foo302.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/386/sespec_0386_merged.c
gpt-5,387,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/387/foo303_c387.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/387/sespec_0387_merged.c
gpt-5,388,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/388/foo304.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/388/sespec_0388_merged.c
gpt-5,389,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/389/foo307_c389.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/389/sespec_0389_merged.c
gpt-5,390,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/390/foo312.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/390/sespec_0390_merged.c
gpt-5,392,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/392/foo315.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/392/sespec_0392_merged.c
gpt-5,393,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/393/foo316.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/393/sespec_0393_merged.c
gpt-5,394,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/394/foo317.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/394/sespec_0394_merged.c
gpt-5,395,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/395/foo321_c395.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/395/sespec_0395_merged.c
gpt-5,396,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/396/foo322.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/396/sespec_0396_merged.c
gpt-5,397,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/397/foo323.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/397/sespec_0397_merged.c
gpt-5,398,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/398/foo324.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/398/sespec_0398_merged.c
gpt-5,399,/home/yangfp/SESpec/RESULTS/paper_data_final/SESpec/gpt-5/399/foo325.c,/home/yangfp/SESpec/RESULTS/paper_data_final/AutoSpec/gpt-5/399/sespec_0399_merged.c
